party_code,party_name,cand_number,cand_id,issue_1,issue_2,issue_3,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19
M,Moderaterne,6,M_6,Børn: Det er afgørende at skolevæsnet i København bliver prioriteret,"Familie ansvar: Der skal sikres ansvar, tiltro og støtte til familierne i København",Udfold Københavns potentiale: Der er utroligt mange ressourcer i københavns kommune - de skal foldes ud og aktiveres,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,1,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-1,1,-0.5
M,Moderaterne,7,M_7,"Attract and integrate international talent for Copenhagen: Our city thrives on innovation and diversity. To ensure our continued success, we must foster an environment that attracts and retains top talent. I recognise, the challenges faced by international professionals and families, including bureaucratic hurdles, housing issues, and integration difficulties. By retaining this talent, we secure the future of our economy and the growth of Copenhagen","Strengthening the Startup Ecosystem: Startups are key to our city's economic growth, creating jobs and driving innovation. I will work to ensure that Copenhagen remains a leading European hub for technology and entrepreneurship.",,,,,,,,,,,,,,,,,,,,
M,Moderaterne,8,M_8,"Sænk skatten: Københavns Kommune har hvert år pæne overskud, og formår ikke at føre pengene tilbage til Københavnerne. Derfor bør kommuneskatten sættes ned.","Flere idrætstilbud: Københavns børn har svært ved at komme til idræt, da der mangler kapacitet. Det er et kæmpe problem. Så vi skal både bygge nyt og bruge eksisterende kapacitet bedre.","Sikre skoleveje: Der er kommet flere børn i byen - og det er skønt. De skal kunne gå og cykle sikkert i skole, og det kræver sikre skoleveje, hvor bilerne viger for de gående og cyklende børn.",0.5,-0.5,-0.5,1,-1,0.5,1,1,-0.5,1,-0.5,-0.5,-0.5,-0.5,-1,-1,0.5,1,-0.5
M,Moderaterne,9,M_9,"Stormflodssikring af København: København er en kystby. Klimaforandringerne øger risikoen for stormflod og oversvømmelser, hvis vi ikke handler i tide. Det haster især med at finde en løsning, der kan beskytte byen mod stormflod fra syd (Køge Bugt). Der er brug for at træffe beslutninger om, hvordan vi vil beskytte boliger, kulturarv, virksomheder og kritisk infrastruktur. Det vil jeg arbejde for at få styr på.","Internationale københavnere med i fællesskabet: På ganske få år er København blevet en international by. På caféer og i supermarkeder taler man ofte engelsk med personalet, som er kommet hertil fra hele verden på grund af kærlighed, arbejde og studier. Det er en god ting, men det stiller også nye krav til kommunen. Gør vi nok for at kommunikere på engelsk? Gør vi nok for at få dem med i fællesskabet? Nej — og det skal vi ændre.",,0.5,-1,-0.5,0.5,-1,1,1,1,-0.5,1,0.5,-0.5,-0.5,-1,0.5,-1,-0.5,1,0.5
M,Moderaterne,10,M_10,"Det skal være nemmere at være grøn: De menneskeskabte klimaforandringer er en af vor tids største udfordringer, og den grønne omstilling vigtig. Der er allerede lavet mange gode initiativer i København, der fremmer den grønne omstilling, men vi skal passe på, at det ikke bliver for besværligt. Jeg tror på, at hvis vi gør det nemt at være grønt, så når vi hurtigere målet. Som f.eks. højere grad af automatiseret affaldssortering.","En mangfoldig by: København er en fantastisk by fuld af farver og forskellige mennesker. Det skaber et frit, innovativt og energifyldt miljø som mange andre byer i verden er misundelige over. Den store diversitet i København er også til stor gavn for vores virksomheder. Jeg vil gerne kæmpe for, at København også i fremtiden er en by med diversitet, farver og højt til loftet.","Flere biler i tunneler og underjordisk parkering: Den gennemgående trafik i København skal under jorden, så der er bedre plads i København til mennesker frem for maskiner. Samtidig skal vi også have flere underjordiske p-anlæg - også selvom det er dyrt. Når vi får flere biler inder jorden giver vi mere plads til grønne område, flere plads til f.eks. cafeer og mindre støj. Kort sagt får mere plads til livet.",-0.5,-0.5,0.5,1,-1,1,1,0.5,0.5,1,-1,-1,0.5,-0.5,1,-0.5,-1,1,-0.5
N,Demokraterne,1,N_1,,,,,,-1,0.5,-1,0.5,1,1,1,0.5,-0.5,-1,1,-1,1,-0.5,0.5,-0.5,-1
N,Demokraterne,2,N_2,"Mere og bedre velfærd især for børn, unge og ældre samt en bedre psykiatri: Jeg arbejder for mere og bedre velfærd især for børn, unge og ældre samt en styrkelse af psykiatrien. Jeg kæmper også for gratis tandpleje til alle. Det har vi nemlig råd til. Den danske stat har haft store offentlige overskud i mange år på over 80 millarder kroner om året. Gratis tandpleje til alle i Danmark vil koste 11 milliarder kroner.","Et grønnere København og Østdanmark bl.a. med gratis kollektiv trafik: Jeg arbejder for et grønnere København og et grønnere Østdanmark bl.a. med billigere eller gratis kollektiv trafik - det vil give mindre trængsel på vejene og renere luft. Jeg arbejder også for rent drikkevand og for, at naturen ikke begrænses yderligere. Det er desuden på tide, at miljøsynderne kommer til at betale for deres forurening. Vi kan lære af Nordic Waste-skandalen i Randers.","Et bedre beredskab - vi skal bl.a. have beskyttelsesrum til alle borgere: Et stærkt beredskab betyder meget for mig, da jeg er uddannet brand- og redningsmand og officer af reserven i Beredskabsstyrelsen. Det er på tide, at der laves beskyttelsesrum til alle borger. Derudover vil jeg kæmpe for, at der bliver flere skadestuer tæt på borgerne i hele regionen og et krav om en maksimal responstid på 15 min for ambulancer når der er tale om livstruende udrykninger.",-0.5,-0.5,-0.5,-0.5,-0.5,0.5,1,1,1,0.5,-0.5,-0.5,0.5,-1,1,-0.5,0.5,-0.5,-0.5
O,Dansk Folkeparti,1,O_1,"Bedre infrastruktur og parkering: Infrastruktur og parkering skal fungere for alle københavnere – ikke kun dem, der bor centralt eller cykler året rundt. Vi vil sikre bedre adgang med metro til bydele som Husum og Brønshøj, flere parkeringspladser og mere balance i byens udvikling. København skal hænge sammen – også for familier, ældre og dem, der er afhængige af bil i hverdagen.","Ingen penge eller kommunal hjælp til Islams udbredelse: Københavnske skattekroner skal gå til fællesskabets bedste – ikke til at fremme religiøse særinteresser. Derfor vil vi stoppe al kommunal støtte til islamiske foreninger, moskeer og projekter, der fremmer islamisk indflydelse eller parallelsamfund. København skal være en by bygget på danske værdier – ikke islamisk indflydelse.","Stop spild af skattekroner: Københavnerne fortjener, at deres skattekroner bliver brugt fornuftigt. I dag går alt for mange penge til kunstprojekter, symbolpolitik og prestige, som mange har svært ved at se meningen med. Vi vil prioritere det nære og nødvendige: bedre ældrepleje, styrket fremkommelighed, mere tryghed i hverdagen og en velfærd, der kan mærkes dér, hvor folk lever deres liv.",0.5,1,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,-0.5,-0.5,1,1,-0.5,0.5,0.5,0.5,-1
O,Dansk Folkeparti,2,O_2,,,,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,1,0.5,-0.5,-0.5,1,0.5,0.5,0.5,0.5,0.5,-1
O,Dansk Folkeparti,3,O_3,"99,9% rensning af al spildevand fra byens husholdninger og industrier: Den bedste klima, natur og miljøløsning ER rensning af byernes spildevand til 99,9%. Det er teknisk muligt. Vandmiljøet er truet af miljøfremmede stoffer, som kan ende med en ødelæggelse af menneskers fertilitet, forstand og førlighed. Den fortsatte kemiske forurening med PFAS, tungmetaller, mikroplast og hormonforstyrrende stoffer ødelægger menneskers fremtid. Det kan gøres økonomisk forsvarligt.","Parkering i København skal løses, gerne i underjordiske p-kældre: Hverdagen skal hænge sammen i København for borgere i job, husstande med børn, som skal til sport- og musikundervisning. Der skal udstedes gratis parkering for håndværkere i dagtimerne og for pleje- og omsorgspersonale, der kører døgnet rundt. Gratis parkering om søndagen. Flyt den gule trekant 5 meter tilbage til den oprindelige placering. Det giver mange p-pladser. København skal kunne fungere.","Sang, dans og musik og dansk kultur i Folkeskolen: Sang, dans og musik og dansk kultur i Folkeskolen vil give kulturel sammenhængskraft og vil bidrage til livsglæde og engagement i både sig selv og samfundet. Det vil fremme børns trivsel. Den fælles kulturarv, der ligger i sang, dans og musik er af stor betydning for et tilhørsforhold til både en gruppe og til det større samfund i Danmark. Det fremmer køns- og kropsforståelse og det fælles sprog.",0.5,1,-0.5,0.5,-1,1,1,1,0.5,0.5,-1,,1,1,,-0.5,0.5,1,-1
O,Dansk Folkeparti,4,O_4,,,,,,,,,,,,,,,,,,,,,,
O,Dansk Folkeparti,5,O_5,"Remigration af antidemokratiske og kriminelle muslimer: Danmark og Københavns Kommune bruger ALT for mange ressourcer og skattekroner på indvandrere fra den muslimske verden og deres efterkommere. Ressourcer der burde anvendes på Danmarks oprindelige befolkning og ikke på ikke integrerbare muslimer. Nytteløse integrations projekter og aktiviteter skal stoppes. De virker ikke. Slet ikke, når 73% af herboende muslimer ikke ønsker kritik af islam.","Tryghed på gader, stræder og offentlige institutioner: Trygheden skal tilbage i det offentlige rum. Dybt utilpassede og kriminelle muslimer udsætter sagesløse borgere, skolelærere, sygeplejersker, socialrådgivere. læger, fængselsbetjente og andre offentlige ansatte for en adfærd, som ikke er kompatibel med dansk adfærd i det offentlige rum. Remigration skal være med til at løse de problemer.","Mindre offentlig administration i København: Gennem årtier har jeg set, hvordan de københavnske forvaltninger er vokset stødt, mens kernevelfærden, fx skoler, veje osv. er blevet mere og mere nedslidte. København skal have mere velfærd og mindre forvaltninger. Når københavnerne kan få tilskud til frugttræer, blomsterløg og blomsterfrø er der noget galt. Det er ikke politikernes eller en forvaltnings opgave at sørge for det.",-0.5,1,1,1,-1,0.5,-0.5,1,0.5,-0.5,-1,-1,1,1,-0.5,0.5,-1,-0.5,-0.5
O,Dansk Folkeparti,6,O_6,"KBH skal ikke udøve transideologi overfor børn og unge - ingen børn er forkerte: I Europa-Kommisionens nye strategi LGBTIQ+ Ligestillingsstrategi 2026–2030 “Free to love – free to be” kan børn selv vælge deres køn, aldersgrænser for kønsskifte fjernes, og samtaleterapi – hvor man undersøger bagvedliggende problematikker bag et ønske om kønsskifte – risikerer at blive gjort forbudt. At strategien er døbt “free to be” - er langt forbi friheden til at elske, hvem man vil.",,,-0.5,1,0.5,1,-1,1,1,1,1,1,-1,-1,1,1,0.5,0.5,-0.5,-0.5,-1
O,Dansk Folkeparti,7,O_7,,,,,,,,,,,,,,,,,,,,,,
O,Dansk Folkeparti,8,O_8,,,,,,,,,,,,,,,,,,,,,,
O,Dansk Folkeparti,9,O_9,,,,,,,,,,,,,,,,,,,,,,
O,Dansk Folkeparti,10,O_10,,,,,,,,,,,,,,,,,,,,,,
P,Kommunisterne,1,P_1,Stop privatisering af kloakering i kolonihaver: Københavns Kommune vil slippe for deres forpligtelser overfor loven om kloakering af kolonihaver. Alle andre kommuner har allerede gennemført dette hvor prisen over alt er en generel husleje stigning på 350 kroner pr.måned. I København privatisere de kloakering og dermed bliver prisen næsten 3000 kroner mdr. Dette gør at pensionister og lavtlønnede ikke får råd til at beholde eller få en kolonihav,"Billige boliger: Kommunen bør selv bygge de manglende kollegier, ældreboliger, skæve- og ungdoms boliger, så det friholdes for profit til gavn for københavnerne. Ekspropriere og ombygge de årelange ledige erhvervslokaler til det samme.",Parkering skal ikke en fed forretning: Manglende p-pladser skal løses ved udbyggelse af den kollektive trafik. Busdriften tilbage til offentlig ejendom så drift og sikkerhed sikres. Forbyd de høje p-afgifter de ændre ingens adfærd men sikre en mer udgift der rammer skævt. Gratis offentlig transport i hovedstaden. Metrogæld skal betales af staten,-1,1,-1,1,0.5,0.5,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1
P,Kommunisterne,2,P_2,Bryd budgetloven: Budgetloven står i vejen for at midler kan bruges på velfærd.,"Styrk folkeskolen: Flere ressourcer til folkeskolerne så vi kan sørge for en god grunddannelse til vores børn, og at ingen bliver tabt.",,-1,-1,-1,-1,1,-1,0.5,-0.5,-1,-0.5,-0.5,-1,-1,,1,1,-1,-1,0.5
P,Kommunisterne,3,P_3,"Afskag Budgetloven: Budgetloven er en del af EU's finanspagt, som vi har stemt nej til. Det danske folketing og regering følger den alligevel. Den indebærer nedskæring på det offentlige område på 2 % om året, hvilket forringer velfærdet for befolkningen. Derfor kan vi godt afskaffe den lov og få et bedre velfærd.",Kollektiv Trafik: Den kollektive trafik skal på offentlig hænder privatiseringen afskaffes. Den kollektive trafik skal udbygges og gøre billig,Billige Boliger: Det skal være muligt for alle at få en god og billig bolig. Spekulationen i fast ejendom skal stoppes og flere boliger gøres almene og profitfri.,-1,-1,-1,-1,1,-1,0.5,-1,-1,-1,0.5,-1,-0.5,-1,1,1,-1,-1,-0.5
P,Kommunisterne,4,P_4,"Bedre forhold for vore svage gamle: Ved selvsyn har jeg konstateret at hjemmeplejen/hjemmesygeplejen ikke fungerer efter de mål man har sat for den. Alt er visiteret efter små bidder som kan dokumenteres, og ikke efter et tilkendt antal timer, hvor borgeren også får mulighed for indflydelse på hvad tiden skal bruges til.","Gratis/billigere medicin til folkepensionister: De pensionister kun har folkepensionen skal have mulighed for at få deres medicinudgifter betalt af det offentlige. Andre pensionister skal have tilskuddet udlignet, så tilskuddet er det samme året rundt, og ikke det nuværende system som udmåles efter hvor meget du har købt inden for de sidste 12 mdr. systemet 0-stilles efter 12.mdr. Et stort problem for mange pensionister.","Transport for handicappe ældre: Offentlig transport (rejsekort) Pensionister med hjælpemidler, som er dårligt gående, har svært ved at bruge busserne. Derfor kan der søges om FlexTrafik, en mulighed for at komme ud af hjemmet i begrænset omfang. Det medfører megen ventetid, og er besværet af bestilling skal være i god tid. Ordningen bør gøres smidigere, og ventetiden mindske.",-1,-1,-0.5,-1,-1,-1,1,1,1,1,-0.5,-1,-1,-1,1,-0.5,0.5,-1,-0.5
P,Kommunisterne,5,P_5,,,,,,,,,,,,,,,,,,,,,,
P,Kommunisterne,6,P_6,,,,,,,,,,,,,,,,,,,,,,
Q,Frie Grønne,1,Q_1,"Billige boliger: København skal ikke kun være for dem med store formuer eller høje lønninger. Byen skal være for dem, der faktisk driver den: helt almindelige mennesker. Alle skal have et hjem, og det er vigtigere, end at kapitalfonde kan tjene kassen. Billige boliger nu! Jeg ønsker: -Huslejekontrol -Langt flere almene boliger -Kapitalfonde ud af byen -Stop ghettoloven -Rentefrie indskudslån","Palæstina: Jeg vil arbejde for: -at staten Israel opløses -at retsforfølge politikere, borgere og selskaber, som bidrager til Israels folkedrab -at bruge en del af Københavns anlægsbudget på at genopbygge Gaza -at stoppe alle kommunale investeringer i selskaber med forbindelse til Israel -at beskytte pro-Palæstinensisk ytringsfrihed -at lave en handleplan imod antimuslimsk racisme -at omdøbe Israels plads","Billig by: Det er alt for dyrt at bo i København. Frie Grønne vil starte et kommunalt oprør og befri København fra statens spændetrøje (budgetloven), som forhindrer kommunen i at bruge penge på borgerne. Jeg vil arbejde for: -Gratis offentlig transport -Gratis tandlæge -Gratis skolemad -Gratis daginstitutioner -Billige, non-profit kommunale supermarkeder",-1,-1,-1,-1,1,-0.5,1,1,-1,-1,1,-1,0.5,-1,1,1,-1,-1,-0.5
Q,Frie Grønne,2,Q_2,"Minimumsnormeringer i børnehøjde: Vores børn bruger en stor del af deres barndom i vuggestue og børnehave, men alt for ofte skal børnene kigge langt efter en voksen. Jeg kæmper for reelle minimumsnormeringer til Københavns børn! Det vil sige 1 medarbejder til 3 vuggestuebørn og 1 medarbejder til 6 børnehavebørn. Hele dagen. Fordi vores børn fortjener omsorg og nærværende voksne.","Mindre klasser i Københavns folkeskoler: Jeg kæmper for mindre klasser i de københavnske folkeskoler, fordi lærerne skal have bedre tid til den enkelte elev. Det siger sig selv, at med klasser på 28 elever, er der begrænset tid til at støtte den enkelte elev i deres læring og trivsel. Vi skal give lærerne bedre rammer - for børnenes men også for lærernes skyld.","Stop for Lynetteholmen: Vi skal stoppe projektet Lynetteholmen, fordi vi skal passe på vores natur. Projektet tager ikke hensyn til klimaet, naturen og vores nabolandes økosystemer. Jeg er meget bekymret for konsekvenserne for Østersøens økosystem, havmiljø, forurening og projektets samlede klimaaftryk. Vi skal i stedet udvikle vores by med respekt for naturen.",-1,-1,-1,-1,1,0.5,1,1,-1,-1,0.5,-1,-1,-1,1,-0.5,-1,-1,1
Q,Frie Grønne,3,Q_3,"Et københavn uden struktuel racisme med lige rettigheder og et frit Palæstina: Jeg ønsker en by med lige rettigheder og retssikkerhed uden strukturel racisme og diskrimination. København skal udarbejde en handleplan, der bekæmper racisme på arbejdspladser, i skoler, foreninger og det offentlige rum. Menneskerettigheder og antimuslimsk racisme skal på skoleskemaet. København skal udvise solidaritet med Palæstina ved at afinvestere i virksomheder, der støtter folkedrabet.","Et København med værdige liv, hvor alle har råd til at bo og leve: København skal være en by med værdige liv, hvor alle har råd til at bo og leve, med flere almene boliger med Huslejekontrol, gratis transport og tandlæge samt støtte sårbare. Vi skal sætte klima og natur over profit. Byen er blevet en legeplads for spekulation. Jeg vil arbejde for flere billige, bæredygtige boliger og stoppe boligspekulation gennem almene boliger.","Et København hvor børn, unge og ældre trives: København skal være en by, hvor børn og unge trives med gode specialtilbud til dem med udfordringer samt ordentlige normeringer og arbejdsforhold i skoler og daginstitutioner. Vi skal have grønne børnehaver, SFO’er og legepladser med omsorg og tid, gratis fritidstilbud og stærke fællesskaber. Byen skal give retfærdighed i velfærden og lighed i sundhed uagtet alder eller oprindelse.",-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1
Q,Frie Grønne,4,Q_4,"Flere almene og billige boliger: København er kåret som den bedste by at bo i i 2025 - men for hvem? Ikke for de tusindvis, der står uden tag over hovedet eller som kæmper for at få foden inden for et vildt og ureguleret boligmarked. Vi skal omdanne tomme erhvervslokaler til flere almene boliger, indføre Huslejekontrol og skabe lige adgang til bolig som en rettighed. Byens boliger er til for byens mennesker - ikke kapitalfonde.","Gratis offentlig transport og tandpleje: Vi skal skabe en grønnere, sundere og mere levende by for alle – hvor mobilitet ikke er et privilegium for de få, men en grundlæggende ret for alle. Gratis offentlig transport reducerer biltrafik og CO₂, mens gratis tandpleje sikrer, at alle børn og voksne kan passe på deres tænder uden økonomisk bekymring. Klima, sundhed og social retfærdighed skal gå hånd i hånd.","Et godt børneliv kræver tid, tillid og tryghed: Børn lærer bedst, når de er sunde og trives. Vi skal have reelle minimumsnormeringer i daginstitutionerne og gratis frokostordning til alle børn i skolerne. Vi skal give pædagoger og lærere større tillid og frihed til at skabe den hverdag, der virker bedst for børnene - uden unødvendigt bureaukrati.",-1,-1,-1,-1,0.5,-0.5,1,1,-1,-0.5,1,-1,-1,-1,1,-0.5,-1,-1,1
Q,Frie Grønne,5,Q_5,"Solidaritet med Palæstina: København skal stå på den rigtige side af historien og vise solidaritet med Palæstina. Når byen investerer over 1,2 milliarder i selskaber, der støtter ulovlige bosættelser, svigter vi vores værdier. Tusindvis af københavnere har krævet fred og retfærdighed, og vi skal lytte. Solidaritet handler om menneskelighed – ikke politik.","Bedre vilkår og lige muligheder for unge: Unge skal ikke bare lyttes til men have reel indflydelse. Alt for mange kæmper med usikre boligforhold, økonomisk pres og følelsen af, at systemet ikke tager dem alvorligt. Jeg vil skabe bedre adgang til uddannelse, stærkere fællesskaber og flere kreative og kulturelle muligheder. København skal være en by, hvor alle unge kan vokse, tro på sig selv og blive hørt.","Kunst og kultur der samler København: Kunst og kultur er ikke en luksus, men en nødvendighed for et levende København. Gennem mit arbejde i Turning Tables har jeg set, hvordan musik, film og kreativitet kan ændre liv og give unge en stemme. Når vi investerer i kunst og kultur, investerer vi i fællesskab, håb og en by, hvor alle kan udtrykke sig og blive hørt.",-1,-1,-1,-1,-0.5,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-0.5
Q,Frie Grønne,6,Q_6,"Stærkere fællesskaber i skole og fritidsliv: Mobiler og ipad fylder for meget i de unges og voksnes hverdag. Foreningslivet skal styrkes. Børn og unge skal mødes med hinanden meget mere i skolerne og uden for skolerne. På Legepladser, til fodboldtræning, ude at cykle sammen. Vi skal styrke fællesskabet og det skal vi som politikere være med til, samt forældrene har ansvar til at hjælpe børn og unge ind i fællesskaberne.","Bedre trivsel for unge og støtte dem, der har det svært: I 2022 var alle optaget af unges mistrivsel og grundet Covid19 epidemien var det særligt alvorligt. Vi skal stadig have bedre tilbud til unge som kan både tale med andre unge om ens trivsel, institutionerne skal have flere midler til at italesætte unges følelser og hjælpe dem videre. De unge skal støttes gennem systemet, politikkere, institutioner og foreninger og os voksne.","Ældreplejen og ensomhed - Skal styrkes og bedre aktivitetsforhold: Der er mange flere ældre end nogensinde ! De ældre som har bygget vores samfund op som det er i dag, med gode uddannelsesmuligheder og systemer. De skal have et værdigt liv. Når man rammer pensionsalderen skal der flere midler til foreningerne som kan støtte op om ældres muligheder. Sundhedsvæsnet skal have mere personale som kan varetaget ordentlig behandling. Ældre skal behandles med respekt",1,-1,-1,1,-1,0.5,1,1,0.5,-1,0.5,-1,-1,-1,1,-1,1,-1,0.5
Q,Frie Grønne,7,Q_7,Gratis offentlig transport: Private biler skader vores helbred. De udgifter der vil være ved gratis offentlig transport vil samfundet vinde tilbage ved at borgerne får et bedre helbred.,Gratis skolemad: Vi ved at mange børn kommer i skole uden at have fået morgenmad. Det går ud over deres indlæringsevner og deres helbred.,Kommunalt drevne indkøbscentre: Kommunalt drevne indkøbscentre skal bl. a. finasieres af den formue som Københavns kommune har.,,,,1,1,0.5,1,1,0.5,0.5,1,0.5,-0.5,-1,1,-1,1,1,-0.5
Q,Frie Grønne,8,Q_8,"Et grønt København for alle: Klimahandling skal kunne mærkes i hverdagen. Jeg vil skabe en by med grøn transport, flere træer og fællesskaber, hvor bæredygtighed er for alle, ikke kun for dem, der har råd. Klimaretfærdighed starter lokalt.","En by med plads til alle: København må ikke blive en by for de få. Jeg kæmper for billigere boliger, et Huslejekontrol og stærke skoler og daginstitutioner, hvor alle børn trives. En tryg hverdag begynder med fællesskab og lige muligheder.","Retfærdighed og mangfoldighed: Jeg kæmper for et København, hvor alle behandles med værdighed, uanset baggrund. Vi skal turde stå fast på solidaritet, feminisme og frihed.",-1,-1,-1,-1,1,1,1,1,-0.5,-1,0.5,-1,0.5,-1,1,-1,-1,-1,-0.5
Q,Frie Grønne,9,Q_9,"Palæstina: København skal være en anti-zionistisk by og afbryde alle forbindelser til Israel. Palæstinenserne lever under et folkemord, og vi skal stå fast i solidaritet med dem.","København skal være en by, hvor alle har råd til at bo.: København er blevet en by for de privilegerede. Almindelige københavnere bliver presset ud, fordi boligpriserne er skruet urimeligt højt op. Vi skal sætte en stopper for boligspekulanterne og sikre flere almene, betalelige boliger, så mennesker fra alle sociale lag kan blive boende i byen. Boliger skal ikke være investeringsobjekter – de skal være hjem for københavnerne.","Gratis tandlæge: I dag er det gratis at gå til lægen, men dyrt at gå til tandlægen. Det betyder, at alt for mange udskyder eller helt dropper tandbehandling, fordi de ikke har råd. Konsekvensen er smerter, dårligere helbred og ulighed, der kun vokser. Sådan skal det ikke være i et velfærdssamfund. Tænderne er en del af kroppen – og derfor skal tandlægen være en del af det offentlige sundhedsvæsen.",-1,-1,-1,-1,1,-0.5,1,1,-0.5,-1,-1,-1,-0.5,-1,1,1,-0.5,-1,0.5
Q,Frie Grønne,10,Q_10,"Stop lobbyistene i at styre vores politik - stol på folket: Vi vil stoppe lobbyisternes magt over politik. Når store interesser får lov til at bestemme, undermineres borgernes behov, klimaet og fællesskabet. Politik skal tjene mennesker og planeten – ikke profit. i Frie Grønne kæmper jeg for at få lobbyister og public affairs agencies ud fra magtens kamre. Og at vi opgraderer demokratiet med borgerting, så vi får et demokrati vers. 2,0.","Nye strukturer for fællesskab imod urørlige eliters magt - feministisk økonomi.: Vi vil skabe nye strukturer for fællesskab, som stopper udnyttelse af natur, og mennesker. Med feministisk og økologisk økonomi prioriterer vi lighed, solidaritet og følelsen af fællesejerskab, frem for profit, konkurrence og yderligere fremmedgørelse. Frie Grønne kæmper for en by, hvor beboerne føler fællesskab og ansvar, hvor vi sammen arbejder for at støtte og inddrage svage, ældre og udsatte.","Start omstillingen i skolerne - lad alle lære perma-maddyrkning: I Kbh (som alle andre steder på planeten)står vi over for en stor omstilling. Vi ser ind i en fremtid med store forandring i f.eks. klima og ressourceknaphed. Vi står med generationers afkobling fra økosystemet og planetens livskredsløb, Samtidig med at mere socialliv sker digitalt, i stedet for IRL. Derfor forslår jeg at alle folkeskoler indfører en ugentlig dag med maddyrkning hele skoletiden.",-1,-1,-1,-1,1,1,1,1,-0.5,-1,1,-1,-1,-1,1,-0.5,-1,-1,1
Q,Frie Grønne,11,Q_11,,,,-1,-1,-1,-1,0.5,-0.5,1,0.5,-1,-1,1,-1,-1,-1,1,1,-1,-1,1
R,Kommunistisk Parti,1,R_1,"Billige boliger: Priserne på boliger i København er absurd høje, og de skubber folk med lavere lønninger ud af byen. Det løses ikke ved at bygge flere boliger i vandet eller på grønne områder, men ved at bruge de eksisterende bygninger til boliger og ikke som investeringer for de rigeste. Vi kan som kommune sikre flere almene boliger , uden at skulle bygge nyt.","Ordentlige forhold for børnene: På trods af løfter fra politikerne i både byrådet og på Christiansborg, mangler der stadig ordentlige forhold for vores børn i København. Kun 9% af byens børnehaver er af god kvalitet. Dette gælder også i vuggestuer og i folkeskolen. Vi skal afsætte markant flere penge til institutioner og skoler i København. Og markant bedre løn og arbejdsforhold for de ansatte i skoler og institutioner.","Et grønt København: Der er rigeligt med bebyggelse i København. Til gengæld mangler vi områder hvor vi kan komme ud og nyde naturen og den friske luft. Derfor er det den helt forkerte retning at ville bygge på bl.a. Amager Fælled og at bygge Lynetteholm. Vi skal have flere grønne områder, og ikke presse flere mennesker ind i byen.",-1,-1,-1,-1,1,-0.5,1,0.5,-0.5,-0.5,1,-1,-0.5,-1,1,1,0.5,-1,-0.5
R,Kommunistisk Parti,2,R_2,"Byudviklingen truer det København vi elsker.: Den nuværende byudvikling truer det København vi elsker og holder af – en by som er social mangfoldig og en rummelig by. Hvor grønne områder ikke bygges væk. Stop for det fortsatte hovedløse byggeri af nye dyre boliger. Brugbare bygninger skal ikke rives ned, men renoveres. Demokratiet og magten skal tilbage til borgerne i lokalområderne. Lokaludvalg skal have vetoret overfor lokalplaner.","Bevar Københavns sociale mangfoldighed: Mange københavnere lever i utryghed over, om de fortsat kan blive boende i København, grundet eksplosive stigninger i boligudgifterne. Bolig skal ikke være en spekulations vare. En af vejene er at kommunen igen bliver boligejer. København skal være en by hvor dem med små indkomster i fremtiden kan bo. Udenlandske investeringsfonde skal ikke kunne opkøbe ejendomme. AirbNb pengemaskinen skal lukkes.","København skal hæve fredens og solidaritetems stemme.: Tidens usikkerhed og forandringer slutter ikke ved kommunegrænsen. Derfor er det vigtigt, at København tager et klart standpunkt for fred, solidaritet og menneskerettigheder. København skal ikke investere i krigsproduktion, hverken direkte eller indirekte, eller handle med firmaer der krænker menneskerettighederne. København skal forsvare FN’s internationale folkeret, f.eks gennem boykot af Israel",-1,-1,-1,-1,1,0.5,1,0.5,-0.5,-1,1,-1,-1,-1,1,1,-0.5,-1,1
R,Kommunistisk Parti,3,R_3,"Stem Palæstina: Jeg forpligter mig på at kæmpe for de tre krav under kampagnen Stem Palæstina: total afinvestering, kamp for ytringsfrihed og kamp mod racisme.","Økonomisk sikkerhed for brugere af psykiatrien: Brugere af psykiatrien møder mange udfordringer, når lange sygdomsforløb gør det svært at opfylde formelle krav til jobsøgning, mødepligt, fremøde og så videre. I stedet for økonomiske sanktioner eller trusler om at miste hus og hjem, har brugere af psykiatrien brug for økonomisk stabilitet. Det er en kommunal opgave.","Boliger til københavnerne: Væk med private spekulationsbyggerier uden Huslejekontrol eller bopælspligt, tag de tomme kontorbygninger tilbage til boliger, så københavnerne har råd at bo i deres by.",-1,-1,-1,-1,0.5,-1,1,1,-1,-1,1,-1,-1,-1,0.5,1,-0.5,-1,1
